ilkid,year,firstname,lastname,conference,leag,gp,minutes,pts,dreb,oreb,reb,asts,stl,blk,turnover,pf,fga,fgm,fta,ftm,tpa,tpm
AbdulKa01 ,1978,Karem,Abdul-Jabbar,west,N,1,28,11.0,nan,nan,8.0,3.0,nan,nan,nan,nan,12.0,5.0,2.0,1.0,nan,nan
AbdulKa01 ,1969,Karem,Abdul-Jabbar,east,N,1,18,10.0,nan,nan,11.0,4.0,nan,nan,nan,nan,8.0,4.0,2.0,2.0,nan,nan
AbdulKa01 ,1988,Kareem,Abdul-Jabbar,west,N,1,13,4.0,nan,nan,3.0,0.0,nan,nan,nan,nan,6.0,1.0,2.0,2.0,nan,nan
AbdulKa01 ,1987,Kareem,Abdul-Jabbar,west,N,1,14,10.0,nan,nan,4.0,0.0,nan,nan,nan,nan,9.0,4.0,2.0,2.0,nan,nan
AbdulKa01 ,1986,Kareem,Abdul-Jabbar,west,N,1,27,10.0,nan,nan,8.0,3.0,nan,nan,nan,nan,9.0,4.0,2.0,2.0,nan,nan
AbdulKa01 ,1985,Kareem,Abdul-Jabbar,west,N,1,32,21.0,nan,nan,7.0,2.0,nan,nan,nan,nan,15.0,9.0,4.0,3.0,nan,nan
AbdulKa01 ,1984,Kareem,Abdul-Jabbar,west,N,1,23,11.0,nan,nan,6.0,1.0,nan,nan,nan,nan,10.0,5.0,2.0,1.0,nan,nan
AbdulKa01 ,1983,Kareem,Abdul-Jabbar,west,N,1,37,25.0,nan,nan,13.0,2.0,nan,nan,nan,nan,19.0,11.0,4.0,3.0,nan,nan
AbdulKa01 ,1982,Kareem,Abdul-Jabbar,west,N,1,32,20.0,nan,nan,6.0,5.0,nan,nan,nan,nan,12.0,9.0,3.0,2.0,nan,nan
AbdulKa01 ,1981,Kareem,Abdul-Jabbar,west,N,1,23,15.0,nan,nan,6.0,4.0,nan,nan,nan,nan,9.0,6.0,3.0,3.0,nan,nan
AbdulKa01 ,1980,Kareem,Abdul-Jabbar,west,N,1,23,15.0,nan,nan,6.0,4.0,nan,nan,nan,nan,9.0,6.0,3.0,3.0,nan,nan
AbdulKa01 ,1979,Kareem,Abdul-Jabbar,west,N,1,30,17.0,nan,nan,16.0,9.0,nan,nan,nan,nan,17.0,6.0,6.0,5.0,nan,nan
AbdulKa01 ,1976,Kareem,Abdul-Jabbar,west,N,1,23,21.0,nan,nan,4.0,2.0,nan,nan,nan,nan,14.0,8.0,6.0,5.0,nan,nan
AbdulKa01 ,1975,Kareem,Abdul-Jabbar,west,N,1,36,22.0,nan,nan,5.0,3.0,nan,nan,nan,nan,16.0,9.0,4.0,4.0,nan,nan
AbdulKa01 ,1974,Kareem,Abdul-Jabbar,west,N,1,19,7.0,nan,nan,10.0,3.0,nan,nan,nan,nan,10.0,3.0,2.0,1.0,nan,nan
AbdulKa01 ,1973,Kareem,Abdul-Jabbar,west,N,1,23,14.0,nan,nan,8.0,6.0,nan,nan,nan,nan,11.0,7.0,0.0,0.0,nan,nan
AbdulKa01 ,1972,Kareem,Abdul-Jabbar,west,N,1,98,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
AbdulKa01 ,1971,Kareem,Abdul-Jabbar,west,N,1,19,12.0,nan,nan,7.0,2.0,nan,nan,nan,nan,10.0,5.0,2.0,2.0,nan,nan
AbdulKa01 ,1970,Kareem-Abdul,Jabbar,west,N,1,30,19.0,nan,nan,14.0,1.0,nan,nan,nan,nan,16.0,8.0,4.0,3.0,nan,nan
ABDURSH01 ,2001,Shareef,A-Rahim,east,N,1,21,9.0,5.0,1.0,6.0,0.0,0.0,0.0,0.0,2.0,4.0,4.0,0.0,0.0,1.0,1.0
AdamsAl01 ,1975,Alvan,Adams,west,N,1,11,4.0,nan,nan,3.0,0.0,nan,nan,nan,nan,4.0,2.0,0.0,0.0,nan,nan
AdamsMi01 ,1991,Michael,Adams,east,N,1,14,9.0,nan,nan,1.0,1.0,nan,nan,nan,nan,8.0,4.0,0.0,0.0,nan,nan
AguirMa01 ,1987,Mark,Aguirre,west,N,1,12,14.0,nan,nan,1.0,1.0,nan,nan,nan,nan,10.0,5.0,3.0,3.0,nan,nan
AguirMa01 ,1986,Mark,Aguirre,west,N,1,17,9.0,nan,nan,2.0,1.0,nan,nan,nan,nan,6.0,3.0,3.0,2.0,nan,nan
AguirMa01 ,1983,Mark,Aguirre,west,N,1,13,13.0,nan,nan,1.0,2.0,nan,nan,nan,nan,8.0,5.0,4.0,3.0,nan,nan
AingeDa01 ,1987,Danny,Ainge,east,N,1,19,12.0,nan,nan,3.0,2.0,nan,nan,nan,nan,11.0,4.0,2.0,1.0,nan,nan
AllenRa02 ,2001,Ray,Allen,east,N,1,25,15.0,2.0,1.0,3.0,5.0,3.0,0.0,1.0,3.0,17.0,6.0,0.0,0.0,10.0,3.0
AllenRa02 ,2000,Ray,Allen,east,N,1,19,15.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,0.0,15.0,7.0,0.0,0.0,7.0,1.0
AllenRa02 ,1999,Ray,Allen,east,N,1,17,14.0,0.0,1.0,1.0,2.0,3.0,1.0,3.0,2.0,13.0,4.0,6.0,5.0,6.0,1.0
AllenRa02 ,2003,Ray,Allen,west,N,1,23,16.0,1.0,2.0,3.0,4.0,1.0,0.0,3.0,2.0,13.0,6.0,4.0,3.0,4.0,1.0
AnderKe02 ,1993,Kenny,Anderson,east,N,1,16,6.0,nan,nan,4.0,3.0,nan,nan,nan,nan,10.0,3.0,0.0,0.0,nan,nan
ArchiNa01 ,1981,Nate,Archibald,east,N,1,25,9.0,nan,nan,5.0,9.0,nan,nan,nan,nan,7.0,4.0,3.0,1.0,nan,nan
ArchiNa01 ,1980,Nate,Archibald,east,N,1,25,9.0,nan,nan,5.0,9.0,nan,nan,nan,nan,7.0,4.0,3.0,1.0,nan,nan
ArchiNa01 ,1979,Nate,Archibald,east,N,1,21,2.0,nan,nan,3.0,6.0,nan,nan,nan,nan,8.0,0.0,3.0,2.0,nan,nan
ArchiNa01 ,1975,Nate,Archibald,west,N,1,30,13.0,nan,nan,15.0,7.0,nan,nan,nan,nan,13.0,5.0,3.0,3.0,nan,nan
ArchiNa01 ,1974,Nate,Archibald,west,N,1,36,27.0,nan,nan,2.0,6.0,nan,nan,nan,nan,15.0,10.0,8.0,7.0,nan,nan
ArchiNa01 ,1972,Nate,Archibald,west,N,1,27,17.0,nan,nan,1.0,5.0,nan,nan,nan,nan,12.0,6.0,5.0,5.0,nan,nan
AriziPa01 ,1950,Paul,Arizin,east,N,1,0,15.0,nan,nan,7.0,0.0,nan,nan,nan,nan,12.0,7.0,2.0,1.0,nan,nan
AriziPa01 ,1961,Paul,Arizin,east,N,1,21,4.0,nan,nan,2.0,0.0,nan,nan,nan,nan,12.0,2.0,0.0,0.0,nan,nan
AriziPa01 ,1960,Paul,Arizin,east,N,1,17,17.0,nan,nan,2.0,1.0,nan,nan,nan,nan,12.0,6.0,6.0,5.0,nan,nan
AriziPa01 ,1959,Paul,Arizin,east,N,1,99,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
AriziPa01 ,1958,Paul,Arizin,east,N,1,30,16.0,nan,nan,8.0,0.0,nan,nan,nan,nan,15.0,4.0,9.0,8.0,nan,nan
AriziPa01 ,1957,Paul,Arizin,east,N,1,29,24.0,nan,nan,8.0,2.0,nan,nan,nan,nan,17.0,11.0,2.0,2.0,nan,nan
AriziPa01 ,1956,Paul,Arizin,east,N,1,26,13.0,nan,nan,5.0,0.0,nan,nan,nan,nan,13.0,6.0,2.0,1.0,nan,nan
AriziPa01 ,1955,Paul,Arizin,east,N,1,28,13.0,nan,nan,7.0,1.0,nan,nan,nan,nan,13.0,5.0,5.0,3.0,nan,nan
AriziPa01 ,1954,Paul,Arizin,east,N,1,23,9.0,nan,nan,2.0,2.0,nan,nan,nan,nan,9.0,4.0,2.0,1.0,nan,nan
AriziPa01 ,1951,Paul,Arizin,east,N,1,32,26.0,nan,nan,6.0,0.0,nan,nan,nan,nan,13.0,9.0,8.0,8.0,nan,nan
ArmstBJ01 ,1993,B.J.,Armstrong,east,N,1,22,11.0,nan,nan,1.0,4.0,nan,nan,nan,nan,9.0,5.0,0.0,0.0,nan,nan
ArtesRo01 ,2003,Ron,Artest,east,N,1,17,7.0,2.0,1.0,3.0,3.0,1.0,0.0,1.0,2.0,5.0,3.0,2.0,1.0,1.0,0.0
BakerVi01 ,1996,Vin,Baker,east,N,1,24,19.0,5.0,7.0,12.0,1.0,0.0,0.0,0.0,2.0,12.0,8.0,4.0,3.0,0.0,0.0
BakerVi01 ,1995,Vin,Baker,east,N,1,14,6.0,nan,nan,2.0,2.0,nan,nan,nan,nan,5.0,2.0,2.0,2.0,nan,nan
BakerVi01 ,1994,Vin,Baker,east,N,1,11,2.0,nan,nan,2.0,0.0,nan,nan,nan,nan,2.0,0.0,4.0,2.0,nan,nan
BakerVi01 ,1997,Vin,Baker,west,N,1,21,8.0,2.0,6.0,8.0,0.0,1.0,0.0,0.0,1.0,12.0,3.0,2.0,2.0,0.0,0.0
BarklCh01 ,1996,Charles,Barkley,west,N,1,99,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
BarklCh01 ,1991,Charles,Barkley,east,N,1,28,12.0,nan,nan,9.0,1.0,nan,nan,nan,nan,14.0,6.0,0.0,0.0,nan,nan
BarklCh01 ,1990,Charles,Barkley,east,N,1,35,17.0,nan,nan,22.0,4.0,nan,nan,nan,nan,15.0,7.0,6.0,3.0,nan,nan
BarklCh01 ,1989,Charles,Barkley,east,N,1,22,17.0,nan,nan,4.0,0.0,nan,nan,nan,nan,12.0,7.0,3.0,2.0,nan,nan
BarklCh01 ,1988,Charles,Barkley,east,N,1,20,17.0,nan,nan,5.0,0.0,nan,nan,nan,nan,11.0,6.0,8.0,5.0,nan,nan
BarklCh01 ,1987,Charles,Barkley,east,N,1,15,4.0,nan,nan,3.0,0.0,nan,nan,nan,nan,4.0,1.0,2.0,2.0,nan,nan
BarklCh01 ,1986,Charles,Barkley,east,N,1,16,7.0,nan,nan,4.0,1.0,nan,nan,nan,nan,6.0,2.0,6.0,3.0,nan,nan
BarklCh01 ,1995,Charles,Barkley,west,N,1,16,8.0,nan,nan,0.0,1.0,nan,nan,nan,nan,6.0,4.0,0.0,0.0,nan,nan
BarklCh01 ,1994,Charles,Barkley,west,N,1,23,15.0,nan,nan,9.0,2.0,nan,nan,nan,nan,12.0,7.0,0.0,0.0,nan,nan
BarklCh01 ,1992,Charles,Barkley,east,N,1,34,16.0,nan,nan,4.0,7.0,nan,nan,nan,nan,11.0,5.0,7.0,5.0,nan,nan
BarksDo01 ,1952,Don,Barksdale,east,N,1,11,1.0,nan,nan,3.0,2.0,nan,nan,nan,nan,1.0,0.0,3.0,1.0,nan,nan
BarneDi01 ,1967,Dick,Barnett,east,N,1,22,15.0,nan,nan,1.0,0.0,nan,nan,nan,nan,12.0,7.0,2.0,1.0,nan,nan
BarneMa01 ,1974,Marvin,Barnes,east,A,1,21,16.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,13.0,6.0,4.0,4.0,0.0,0.0
BarneMa01 ,1975,Marvin,Barnes,AllStars,A,1,13,7.0,nan,nan,0.0,1.0,nan,nan,nan,3.0,5.0,3.0,1.0,1.0,0.0,0.0
BarnhLe01 ,1952,Leo,Barnhorst,west,N,1,13,2.0,nan,nan,3.0,2.0,nan,nan,nan,nan,2.0,1.0,1.0,0.0,nan,nan
BarnhLe01 ,1951,Leo,Barnhorst,west,N,1,23,14.0,nan,nan,2.0,2.0,nan,nan,nan,nan,16.0,7.0,1.0,0.0,nan,nan
BarroDa01 ,1994,Dana,Barros,east,N,1,11,5.0,nan,nan,1.0,3.0,nan,nan,nan,nan,5.0,2.0,0.0,0.0,nan,nan
BarryRi01 ,1977,Rick,Barry,west,N,1,30,15.0,nan,nan,4.0,5.0,nan,nan,nan,nan,17.0,7.0,1.0,1.0,nan,nan
BarryRi01 ,1976,Rick,Barry,west,N,1,29,18.0,nan,nan,4.0,8.0,nan,nan,nan,nan,16.0,7.0,4.0,4.0,nan,nan
BarryRi01 ,1975,Rick,Barry,west,N,1,28,17.0,nan,nan,4.0,2.0,nan,nan,nan,nan,15.0,6.0,5.0,5.0,nan,nan
BarryRi01 ,1974,Rick,Barry,west,N,1,38,22.0,nan,nan,5.0,8.0,nan,nan,nan,nan,20.0,11.0,0.0,0.0,nan,nan
BarryRi01 ,1973,Rick,Barry,west,N,1,19,8.0,nan,nan,4.0,3.0,nan,nan,nan,nan,6.0,3.0,2.0,2.0,nan,nan
BarryRi01 ,1972,Rick,Barry,west,N,1,99,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
BarryRi01 ,1966,Rick,Barry,west,N,1,34,38.0,nan,nan,6.0,3.0,nan,nan,nan,nan,27.0,16.0,8.0,6.0,nan,nan
BarryRi01 ,1965,Rick,Barry,west,N,1,17,10.0,nan,nan,2.0,2.0,nan,nan,nan,nan,10.0,4.0,4.0,2.0,nan,nan
BarryRi01 ,1968,Rick,Barry,west,A,1,12,10.0,2.0,1.0,3.0,1.0,nan,nan,1.0,2.0,9.0,3.0,5.0,4.0,0.0,0.0
BarryRi01 ,1969,Rick,Barry,west,A,1,27,16.0,nan,nan,7.0,7.0,nan,nan,nan,0.0,12.0,7.0,2.0,2.0,0.0,0.0
BarryRi01 ,1970,Rick,Barry,east,A,1,17,14.0,2.0,0.0,2.0,2.0,nan,nan,2.0,3.0,6.0,4.0,6.0,6.0,0.0,0.0
BarryRi01 ,1971,Rick,Barry,east,A,1,26,4.0,8.0,4.0,12.0,8.0,nan,nan,1.0,2.0,10.0,2.0,1.0,0.0,0.0,0.0
BayloEl01 ,1969,Elgin,Baylor,west,N,1,26,9.0,nan,nan,7.0,3.0,nan,nan,nan,nan,9.0,2.0,7.0,5.0,nan,nan
BayloEl01 ,1968,Elgin,Baylor,west,N,1,32,21.0,nan,nan,9.0,5.0,nan,nan,nan,nan,13.0,5.0,12.0,11.0,nan,nan
BayloEl01 ,1967,Elgin,Baylor,west,N,1,27,22.0,nan,nan,6.0,1.0,nan,nan,nan,nan,13.0,8.0,7.0,6.0,nan,nan
BayloEl01 ,1966,Elgin,Baylor,west,N,1,20,20.0,nan,nan,5.0,5.0,nan,nan,nan,nan,14.0,8.0,4.0,4.0,nan,nan
BayloEl01 ,1964,Elgin,Baylor,west,N,1,27,18.0,nan,nan,7.0,0.0,nan,nan,nan,nan,13.0,5.0,8.0,8.0,nan,nan
BayloEl01 ,1963,Elgin,Baylor,west,N,1,29,15.0,nan,nan,8.0,5.0,nan,nan,nan,nan,15.0,5.0,11.0,5.0,nan,nan
BayloEl01 ,1962,Elgin,Baylor,west,N,1,36,17.0,nan,nan,14.0,7.0,nan,nan,nan,nan,15.0,4.0,13.0,9.0,nan,nan
BayloEl01 ,1961,Elgin,Baylor,west,N,1,37,32.0,nan,nan,9.0,4.0,nan,nan,nan,nan,23.0,10.0,14.0,12.0,nan,nan
BayloEl01 ,1960,Elgin,Baylor,west,N,1,27,15.0,nan,nan,10.0,4.0,nan,nan,nan,nan,11.0,3.0,10.0,9.0,nan,nan
BayloEl01 ,1959,Elgin,Baylor,west,N,1,28,25.0,nan,nan,13.0,3.0,nan,nan,nan,nan,18.0,10.0,7.0,5.0,nan,nan
BayloEl01 ,1958,Elgin,Baylor,west,N,1,32,24.0,nan,nan,11.0,1.0,nan,nan,nan,nan,20.0,10.0,5.0,4.0,nan,nan
BeardBu01 ,1971,Butch,Beard,east,N,1,7,3.0,nan,nan,1.0,0.0,nan,nan,nan,nan,4.0,1.0,1.0,1.0,nan,nan
BeardRa01 ,1950,Ralph,Beard,west,N,1,0,6.0,nan,nan,3.0,2.0,nan,nan,nan,nan,8.0,3.0,3.0,0.0,nan,nan
BeaslJo01 ,1967,John,Beasley,west,A,1,24,9.0,3.0,1.0,4.0,0.0,nan,nan,0.0,5.0,9.0,4.0,1.0,1.0,0.0,0.0
BeaslJo01 ,1968,John,Beasley,west,A,1,29,19.0,9.0,5.0,14.0,2.0,nan,nan,2.0,5.0,12.0,8.0,3.0,3.0,0.0,0.0
BeaslJo01 ,1969,John,Beasley,west,A,1,18,11.0,nan,nan,8.0,0.0,nan,nan,nan,5.0,7.0,5.0,0.0,0.0,1.0,1.0
BeattZe01 ,1967,Zelmo,Beatty,west,N,1,30,6.0,nan,nan,10.0,1.0,nan,nan,nan,nan,11.0,2.0,2.0,2.0,nan,nan
BeattZe01 ,1965,Zelmo,Beatty,west,N,1,24,10.0,nan,nan,18.0,1.0,nan,nan,nan,nan,11.0,0.0,13.0,10.0,nan,nan
BeatyZe01 ,1970,Zelmo,Beaty,west,A,1,27,12.0,6.0,2.0,8.0,3.0,nan,nan,4.0,4.0,11.0,5.0,3.0,2.0,0.0,0.0
BeatyZe01 ,1971,Zelmo,Beaty,west,A,1,27,15.0,4.0,3.0,7.0,0.0,nan,nan,4.0,4.0,11.0,7.0,1.0,1.0,0.0,0.0
BeatyZe01 ,1972,Zelmo,Beaty,west,A,1,15,6.0,4.0,0.0,4.0,1.0,1.0,2.0,1.0,1.0,6.0,3.0,0.0,0.0,0.0,0.0
BeckBy01  ,1968,Byron,Beck,west,A,1,27,14.0,7.0,3.0,10.0,1.0,nan,nan,1.0,3.0,13.0,7.0,0.0,0.0,0.0,0.0
BeckBy01  ,1975,Byron,Beck,Denver,A,1,20,14.0,nan,nan,4.0,0.0,nan,nan,nan,3.0,11.0,6.0,2.0,2.0,0.0,0.0
BeckeAr01 ,1967,Arthur,Becker,west,A,1,19,11.0,2.0,3.0,5.0,0.0,nan,nan,2.0,1.0,13.0,5.0,1.0,1.0,0.0,0.0
BeckeAr01 ,1971,Arthur,Becker,west,A,1,9,0.0,0.0,0.0,0.0,1.0,nan,nan,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
BellaWa01 ,1964,Walt,Bellamy,west,N,1,17,12.0,nan,nan,5.0,1.0,nan,nan,nan,nan,5.0,4.0,4.0,4.0,nan,nan
BellaWa01 ,1963,Walt,Bellamy,west,N,1,23,11.0,nan,nan,7.0,0.0,nan,nan,nan,nan,11.0,4.0,5.0,3.0,nan,nan
BellaWa01 ,1962,Walt,Bellamy,west,N,1,14,2.0,nan,nan,1.0,2.0,nan,nan,nan,nan,4.0,1.0,2.0,0.0,nan,nan
BellaWa01 ,1961,Walt,Bellamy,west,N,1,29,23.0,nan,nan,17.0,1.0,nan,nan,nan,nan,18.0,10.0,8.0,3.0,nan,nan
BingDa01  ,1974,Dave,Bing,west,N,1,12,2.0,nan,nan,0.0,1.0,nan,nan,nan,nan,2.0,0.0,2.0,2.0,nan,nan
BingDa01  ,1973,Dave,Bing,west,N,1,16,5.0,nan,nan,6.0,2.0,nan,nan,nan,nan,9.0,2.0,1.0,1.0,nan,nan
BingDa01  ,1972,Dave,Bing,west,N,1,19,2.0,nan,nan,3.0,0.0,nan,nan,nan,nan,4.0,0.0,2.0,2.0,nan,nan
BingDa01  ,1970,Dave,Bing,west,N,1,19,4.0,nan,nan,2.0,2.0,nan,nan,nan,nan,7.0,2.0,0.0,0.0,nan,nan
BingDa01  ,1968,Dave,Bing,east,N,1,13,3.0,nan,nan,0.0,3.0,nan,nan,nan,nan,3.0,1.0,1.0,1.0,nan,nan
BingDa01  ,1967,Dave,Bing,east,N,1,20,9.0,nan,nan,2.0,4.0,nan,nan,nan,nan,7.0,4.0,1.0,1.0,nan,nan
BingDa01  ,1975,Dave,Bing,east,N,1,26,16.0,nan,nan,3.0,4.0,nan,nan,nan,nan,11.0,7.0,2.0,2.0,nan,nan
BirdLa01  ,1991,Larry,Bird,east,N,1,99,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
BirdLa01  ,1990,Larry,Bird,east,N,1,99,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
BirdLa01  ,1989,Larry,Bird,east,N,1,23,8.0,nan,nan,8.0,3.0,nan,nan,nan,nan,8.0,3.0,2.0,2.0,nan,nan
BirdLa01  ,1987,Larry,Bird,east,N,1,32,6.0,nan,nan,7.0,1.0,nan,nan,nan,nan,8.0,2.0,2.0,2.0,nan,nan
BirdLa01  ,1986,Larry,Bird,east,N,1,35,18.0,nan,nan,6.0,5.0,nan,nan,nan,nan,18.0,7.0,4.0,4.0,nan,nan
BirdLa01  ,1985,Larry,Bird,east,N,1,35,23.0,nan,nan,8.0,5.0,nan,nan,nan,nan,18.0,8.0,6.0,5.0,nan,nan
BirdLa01  ,1984,Larry,Bird,east,N,1,31,21.0,nan,nan,8.0,2.0,nan,nan,nan,nan,16.0,8.0,6.0,5.0,nan,nan
BirdLa01  ,1983,Larry,Bird,east,N,1,33,16.0,nan,nan,7.0,3.0,nan,nan,nan,nan,18.0,6.0,4.0,4.0,nan,nan
BirdLa01  ,1982,Larry,Bird,east,N,1,29,14.0,nan,nan,13.0,7.0,nan,nan,nan,nan,14.0,7.0,0.0,0.0,nan,nan
BirdLa01  ,1981,Larry,Bird,east,N,1,18,2.0,nan,nan,4.0,3.0,nan,nan,nan,nan,5.0,1.0,0.0,0.0,nan,nan
BirdLa01  ,1980,Larry,Bird,east,N,1,18,2.0,nan,nan,4.0,3.0,nan,nan,nan,nan,5.0,1.0,0.0,0.0,nan,nan
BirdLa01  ,1979,Larry,Bird,east,N,1,23,7.0,nan,nan,6.0,7.0,nan,nan,nan,nan,6.0,3.0,0.0,0.0,nan,nan
BirdsOt01 ,1981,Otis,Birdsong,west,N,1,12,1.0,nan,nan,1.0,1.0,nan,nan,nan,nan,3.0,0.0,2.0,1.0,nan,nan
BirdsOt01 ,1980,Otis,Birdsong,west,N,1,12,1.0,nan,nan,1.0,1.0,nan,nan,nan,nan,3.0,0.0,2.0,1.0,nan,nan
BirdsOt01 ,1979,Otis,Birdsong,west,N,1,14,2.0,nan,nan,0.0,0.0,nan,nan,nan,nan,2.0,1.0,0.0,0.0,nan,nan
BirdsOt01 ,1978,Otis,Birdsong,west,N,1,14,9.0,nan,nan,2.0,0.0,nan,nan,nan,nan,6.0,4.0,2.0,1.0,nan,nan
BirdsOt01 ,1983,Otis,Birdsong,east,N,1,12,2.0,nan,nan,3.0,1.0,nan,nan,nan,nan,5.0,1.0,0.0,0.0,nan,nan
BlackRo01 ,1989,Rolando,Blackman,west,N,1,21,15.0,nan,nan,2.0,2.0,nan,nan,nan,nan,9.0,7.0,1.0,1.0,nan,nan
BlackRo01 ,1986,Rolando,Blackman,west,N,1,22,29.0,nan,nan,4.0,1.0,nan,nan,nan,nan,15.0,9.0,13.0,11.0,nan,nan
BlackRo01 ,1985,Rolando,Blackman,west,N,1,22,12.0,nan,nan,4.0,8.0,nan,nan,nan,nan,11.0,6.0,0.0,0.0,nan,nan
BlackRo01 ,1984,Rolando,Blackman,west,N,1,23,15.0,nan,nan,3.0,2.0,nan,nan,nan,nan,14.0,7.0,2.0,1.0,nan,nan
BlaylMo01 ,1993,Mookie,Blaylock,east,N,1,16,5.0,nan,nan,1.0,2.0,nan,nan,nan,nan,5.0,2.0,0.0,0.0,nan,nan
BlockJo01 ,1972,John,Block,east,N,1,5,4.0,nan,nan,2.0,0.0,nan,nan,nan,nan,4.0,2.0,0.0,0.0,nan,nan
BooneRo01 ,1970,Ron,Boone,west,A,1,4,6.0,2.0,0.0,2.0,0.0,nan,nan,1.0,0.0,4.0,2.0,3.0,2.0,0.0,0.0
BooneRo01 ,1973,Ron,Boone,west,A,1,24,15.0,0.0,3.0,3.0,5.0,1.0,0.0,0.0,1.0,13.0,7.0,0.0,0.0,2.0,1.0
BooneRo01 ,1974,Ron,Boone,west,A,1,23,10.0,2.0,0.0,2.0,2.0,1.0,2.0,2.0,4.0,8.0,4.0,2.0,2.0,0.0,0.0
BooneRo01 ,1975,Ron,Boone,AllStars,A,1,16,10.0,nan,nan,3.0,2.0,nan,nan,nan,1.0,11.0,5.0,0.0,0.0,0.0,0.0
BoozeBo01 ,1967,Bob,Boozer,west,N,1,19,4.0,nan,nan,5.0,0.0,nan,nan,nan,nan,5.0,2.0,0.0,0.0,nan,nan
BorylVi01 ,1950,Vince,Boryla,east,N,1,0,9.0,nan,nan,2.0,2.0,nan,nan,nan,nan,6.0,4.0,1.0,1.0,nan,nan
BradlBi01 ,1972,Bill,Bradley,east,N,1,12,4.0,nan,nan,1.0,0.0,nan,nan,nan,nan,5.0,2.0,0.0,0.0,nan,nan
BrandEl01 ,2001,Elton,Brand,west,N,1,19,6.0,5.0,5.0,10.0,1.0,0.0,1.0,2.0,2.0,5.0,3.0,0.0,0.0,0.0,0.0
BrandTe01 ,1996,Terrell,Brandon,east,N,1,17,10.0,2.0,1.0,3.0,8.0,2.0,0.0,0.0,2.0,11.0,4.0,0.0,0.0,4.0,2.0
BrandTe01 ,1995,Terrell,Brandon,east,N,1,20,11.0,nan,nan,1.0,3.0,nan,nan,nan,nan,10.0,4.0,2.0,2.0,nan,nan
BraunCa01 ,1956,Carl,Braun,east,N,1,24,10.0,nan,nan,3.0,2.0,nan,nan,nan,nan,9.0,4.0,2.0,2.0,nan,nan
BraunCa01 ,1955,Carl,Braun,east,N,1,99,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
BraunCa01 ,1954,Carl,Braun,east,N,1,16,8.0,nan,nan,2.0,2.0,nan,nan,nan,nan,6.0,4.0,0.0,0.0,nan,nan
BraunCa01 ,1953,Carl,Braun,east,N,1,29,9.0,nan,nan,4.0,2.0,nan,nan,nan,nan,8.0,4.0,1.0,1.0,nan,nan
BraunCa01 ,1952,Carl,Braun,east,N,1,21,3.0,nan,nan,3.0,2.0,nan,nan,nan,nan,4.0,1.0,1.0,1.0,nan,nan
BrianFr01 ,1951,Frank,Brian,west,N,1,25,13.0,nan,nan,7.0,4.0,nan,nan,nan,nan,10.0,4.0,6.0,5.0,nan,nan
BrianFr01 ,1950,Frank,Brian,west,N,1,0,14.0,nan,nan,6.0,3.0,nan,nan,nan,nan,14.0,5.0,5.0,4.0,nan,nan
BridgBi01 ,1969,Bill,Bridges,west,N,1,15,5.0,nan,nan,4.0,2.0,nan,nan,nan,nan,2.0,2.0,5.0,1.0,nan,nan
BridgBi01 ,1967,Bill,Bridges,west,N,1,21,15.0,nan,nan,7.0,1.0,nan,nan,nan,nan,9.0,7.0,4.0,1.0,nan,nan
BridgBi01 ,1966,Bill,Bridges,west,N,1,17,8.0,nan,nan,3.0,3.0,nan,nan,nan,nan,5.0,4.0,2.0,0.0,nan,nan
BriskJo01 ,1970,John,Brisker,east,A,1,27,15.0,11.0,6.0,17.0,1.0,nan,nan,2.0,3.0,19.0,5.0,7.0,5.0,1.0,0.0
BriskJo01 ,1971,John,Brisker,east,A,1,21,8.0,2.0,3.0,5.0,3.0,nan,nan,1.0,1.0,10.0,3.0,3.0,2.0,1.0,0.0
BrownFr01 ,1975,Fred,Brown,west,N,1,24,14.0,nan,nan,0.0,1.0,nan,nan,nan,nan,13.0,7.0,0.0,0.0,nan,nan
BrownLa01 ,1967,Larry,Brown,west,A,1,22,17.0,3.0,0.0,3.0,5.0,nan,nan,4.0,2.0,9.0,7.0,1.0,1.0,2.0,2.0
BrownLa01 ,1968,Larry,Brown,west,A,1,25,5.0,0.0,0.0,0.0,7.0,nan,nan,7.0,2.0,7.0,1.0,5.0,3.0,1.0,0.0
BrownLa01 ,1969,Larry,Brown,west,A,1,15,3.0,nan,nan,3.0,3.0,nan,nan,nan,1.0,2.0,0.0,3.0,3.0,0.0,0.0
